generation,frame,alive_population,total_agents_ever_born,total_agents_dead,current_oldest_alive_age,average_alive_age,median_alive_age,average_alive_fitness,best_alive_fitness,fitness_std,mature_agent_count,mature_average_fitness,fitness_10th_percentile,fitness_50th_percentile,fitness_75th_percentile,fitness_90th_percentile,behavioral_diversity_score,action_entropy,mean_turn_output,std_turn_output,mean_speed_output,std_speed_output,pct_stationary,pct_straight_runner,pct_erratic,pct_left_turner,pct_right_turner,pct_balanced_explorer,births,deaths,unique_parent_count,genome_diversity_score,mean_weight_magnitude,weight_std,mean_pairwise_weight_distance,food_consumed,spike_collisions
136,173000,17,1273,1256,2845,1960.3,1341.0,0.6007,0.9793,0.2387,17,0.6007,0.341,0.5673,0.7543,0.9737,0.2485,3.2639,0.0988,0.3092,0.2748,0.4434,0.1176,0.0,0.0,0.1765,0.2941,0.4118,0,2,11,0.6594,0.5359,0.6299,7.3425,2,5
137,173500,20,1283,1263,1841,1093.0,1093.0,0.3305,0.8214,0.2568,20,0.3305,0.0651,0.2618,0.5511,0.6305,0.2393,3.0037,0.0521,0.3503,0.2715,0.391,0.0,0.0,0.0,0.3,0.4,0.3,10,7,9,0.7252,0.5367,0.6297,8.0751,136,15
137,174000,19,1283,1264,2341,1632.4,2341.0,0.4657,0.9043,0.254,19,0.4657,0.1825,0.4706,0.6829,0.8271,0.2587,3.4316,0.0763,0.3661,0.2877,0.421,0.0526,0.0,0.0,0.3158,0.3684,0.2632,0,1,9,0.6851,0.5395,0.6333,7.6286,0,3
137,174500,18,1283,1265,2841,2176.1,2841.0,0.6093,0.9788,0.2395,18,0.6093,0.3064,0.5776,0.7975,0.9788,0.2462,3.2391,0.1106,0.2847,0.2582,0.4526,0.1111,0.0,0.0,0.1667,0.3333,0.3889,0,1,9,0.6458,0.5424,0.635,7.1908,0,0
138,175000,20,1295,1275,1845,942.6,341.0,0.3023,0.8443,0.2328,20,0.3023,0.0856,0.2015,0.4398,0.6142,0.2389,3.0414,0.1637,0.2773,0.4082,0.45,0.05,0.0,0.0,0.05,0.35,0.55,12,10,11,0.7612,0.5391,0.6332,8.4763,150,13
138,175500,19,1295,1276,2345,1474.3,841.0,0.4662,0.9127,0.2088,19,0.4662,0.2191,0.4411,0.5883,0.7527,0.2417,3.3661,0.2011,0.2872,0.3214,0.4441,0.1053,0.0,0.0,0.0526,0.3158,0.5263,0,1,11,0.7781,0.5397,0.6338,8.6648,2,5
138,176000,18,1295,1277,2845,1925.9,1341.0,0.6114,0.9793,0.2022,18,0.6114,0.3497,0.5633,0.7514,0.9018,0.2132,3.0805,0.2098,0.2445,0.2252,0.402,0.1667,0.0,0.0,0.0556,0.3889,0.3889,0,1,11,0.7387,0.5385,0.632,8.2256,4,1
139,176500,19,1304,1285,1841,1132.4,1841.0,0.3983,0.8455,0.2734,19,0.3983,0.0926,0.381,0.6497,0.7438,0.251,3.2158,0.1393,0.3402,0.4098,0.4367,0.1053,0.0,0.0,0.1579,0.2632,0.4737,9,8,8,0.7782,0.5378,0.6312,8.6659,107,8
139,177000,19,1304,1285,2341,1632.4,2341.0,0.5146,0.9121,0.2671,19,0.5146,0.1994,0.4484,0.7481,0.8906,0.26,3.2211,0.1373,0.3497,0.3406,0.46,0.1053,0.0,0.0,0.1579,0.3684,0.3684,0,0,8,0.7782,0.5378,0.6312,8.6659,0,0
139,177500,19,1304,1285,2841,2132.4,2841.0,0.6446,0.9788,0.2359,19,0.6446,0.3438,0.5652,0.8663,0.9788,0.2351,3.0364,0.1746,0.3029,0.3093,0.4222,0.1053,0.0,0.0,0.0526,0.3684,0.4737,0,0,8,0.7782,0.5378,0.6312,8.6659,0,0
140,178000,20,1316,1296,1845,942.6,341.0,0.3048,0.796,0.2582,20,0.3048,0.069,0.13,0.5186,0.682,0.2683,3.0842,0.0101,0.3116,0.3409,0.5163,0.15,0.0,0.0,0.2,0.1,0.55,12,11,10,0.6717,0.54,0.6316,7.48,203,24
140,178500,19,1316,1297,2345,1474.3,841.0,0.4678,0.9127,0.2576,19,0.4678,0.2029,0.4031,0.684,0.8477,0.2383,3.1814,0.06,0.3016,0.314,0.4362,0.1053,0.0,0.0,0.1579,0.3158,0.4211,0,1,10,0.6838,0.5405,0.6323,7.6144,1,3
140,179000,18,1316,1298,2845,2009.4,1341.0,0.6223,0.9793,0.2452,18,0.6223,0.332,0.5669,0.8918,0.9618,0.2053,2.8638,0.1563,0.2254,0.236,0.3845,0.1111,0.0,0.0,0.1111,0.3333,0.4444,0,1,10,0.6987,0.5413,0.6333,7.7805,0,0
141,179500,20,1326,1306,1841,1093.0,1093.0,0.3516,0.8455,0.2566,20,0.3516,0.0695,0.2927,0.5517,0.6826,0.2299,3.1464,0.0946,0.3435,0.4578,0.3707,0.0,0.0,0.0,0.2,0.45,0.35,10,8,8,0.7184,0.5355,0.6292,7.9995,136,11
141,180000,19,1326,1307,2341,1632.4,2341.0,0.4905,0.9121,0.2569,19,0.4905,0.1907,0.5229,0.7121,0.8471,0.2508,3.2211,0.105,0.3652,0.3282,0.4065,0.0,0.0,0.0,0.2105,0.4211,0.3684,0,1,8,0.7323,0.5352,0.6291,8.1546,1,2
141,180500,16,1326,1310,2841,2280.0,2841.0,0.6887,0.9788,0.2204,16,0.6887,0.416,0.717,0.8811,0.9788,0.2273,3.0,0.2,0.315,0.3013,0.3871,0.0625,0.0,0.0,0.0625,0.5,0.375,0,3,8,0.6608,0.5389,0.6303,7.3588,3,5
142,181000,19,1340,1321,1845,815.9,341.0,0.2706,0.7396,0.2382,19,0.2706,0.0686,0.1618,0.5279,0.6292,0.2293,2.8603,0.0247,0.3249,0.4946,0.382,0.0,0.0,0.0,0.2105,0.2632,0.5263,14,11,12,0.7837,0.537,0.631,8.7275,184,26
142,181500,18,1340,1322,2345,1342.3,841.0,0.4303,0.9122,0.242,18,0.4303,0.2029,0.3045,0.6953,0.7702,0.2284,3.128,0.063,0.3509,0.4563,0.3524,0.0,0.0,0.0,0.2222,0.2778,0.5,0,1,12,0.7981,0.537,0.6312,8.8877,0,1
142,182000,18,1340,1322,2845,1842.3,1341.0,0.5769,0.9793,0.2304,18,0.5769,0.3311,0.4978,0.8168,0.9018,0.2269,3.3083,0.0899,0.3634,0.4356,0.3406,0.0,0.0,0.0,0.2222,0.3889,0.3889,0,0,12,0.7981,0.537,0.6312,8.8877,0,0
143,182500,20,1349,1329,1841,1167.8,1841.0,0.3719,0.8205,0.2524,20,0.3719,0.0624,0.4407,0.6168,0.6581,0.1952,2.5464,0.1143,0.2217,0.2785,0.3769,0.1,0.0,0.0,0.05,0.15,0.7,9,7,8,0.8888,0.5335,0.6297,9.8976,106,24
143,183000,18,1349,1331,2341,1676.1,2341.0,0.5187,0.9121,0.2438,18,0.5187,0.2289,0.5814,0.7309,0.8216,0.2007,2.5918,0.1092,0.2472,0.2414,0.3797,0.1111,0.0,0.0,0.1111,0.1667,0.6111,0,2,8,0.8569,0.5392,0.6334,9.5417,7,6
143,183500,18,1349,1331,2841,2176.1,2841.0,0.6629,0.9788,0.2351,18,0.6629,0.3773,0.6648,0.8976,0.9788,0.209,3.128,0.1186,0.2347,0.2387,0.4021,0.1111,0.0,0.0,0.1111,0.2778,0.5,0,0,8,0.8569,0.5392,0.6334,9.5417,0,0
144,184000,19,1361,1342,1845,974.3,341.0,0.2974,0.6852,0.2117,19,0.2974,0.0685,0.1925,0.4812,0.5747,0.2773,3.1814,0.0665,0.3661,0.2926,0.4894,0.1579,0.0,0.0,0.2105,0.3158,0.3158,12,11,11,0.7744,0.534,0.6267,8.6234,166,24
144,184500,19,1361,1342,2345,1474.3,841.0,0.4333,0.7877,0.2068,19,0.4333,0.2144,0.3736,0.6261,0.6984,0.2687,2.945,0.0901,0.3339,0.2776,0.4946,0.1579,0.0,0.0,0.2105,0.3684,0.2632,0,0,11,0.7744,0.534,0.6267,8.6234,0,0
144,185000,18,1361,1343,2845,2009.4,1341.0,0.5985,0.9683,0.1905,18,0.5985,0.3492,0.553,0.7284,0.8518,0.2474,3.0441,0.1355,0.261,0.1946,0.4852,0.2222,0.0,0.0,0.1667,0.3333,0.2778,0,1,11,0.7886,0.5333,0.6261,8.7818,1,1
145,185500,20,1371,1351,1841,1093.0,1093.0,0.3524,0.7955,0.2556,20,0.3524,0.0679,0.3315,0.5455,0.6712,0.2445,2.8282,0.1784,0.2366,0.2505,0.4804,0.2,0.0,0.0,0.0,0.4,0.4,10,8,10,0.7396,0.536,0.6274,8.2358,110,6
145,186000,19,1371,1352,2341,1632.4,2341.0,0.5176,0.9121,0.237,19,0.5176,0.2319,0.5261,0.6809,0.9004,0.267,3.2608,0.17,0.2635,0.2376,0.5213,0.1579,0.0,0.0,0.0526,0.4211,0.3684,0,1,10,0.7492,0.5355,0.6274,8.3431,0,1
145,186500,18,1371,1353,2841,2176.1,2841.0,0.661,0.9788,0.2088,18,0.661,0.4023,0.6614,0.8193,0.9773,0.2444,3.1497,0.1945,0.2358,0.1852,0.484,0.1667,0.0,0.0,0.0556,0.5,0.2778,0,1,10,0.7257,0.5366,0.6286,8.0806,0,0
146,187000,20,1383,1363,1845,942.6,341.0,0.3204,0.7244,0.2382,20,0.3204,0.0759,0.2267,0.5481,0.6982,0.2553,3.1842,0.1865,0.2892,0.3354,0.4732,0.15,0.0,0.0,0.1,0.3,0.45,12,10,11,0.5749,0.5437,0.6364,6.4019,171,8
146,187500,20,1383,1363,2345,1442.6,841.0,0.4582,0.9057,0.2452,20,0.4582,0.1821,0.3795,0.6737,0.8201,0.24,2.9464,0.2049,0.2216,0.2815,0.4836,0.1,0.0,0.0,0.05,0.5,0.35,0,0,11,0.5749,0.5437,0.6364,6.4019,0,0
146,188000,18,1383,1365,2845,1925.9,1341.0,0.5902,0.9793,0.2234,18,0.5902,0.305,0.5571,0.7558,0.9018,0.2471,3.0441,0.23,0.1935,0.231,0.5129,0.1667,0.0,0.0,0.0,0.4444,0.3889,0,2,11,0.586,0.5427,0.6346,6.5252,17,9
147,188500,20,1393,1373,1841,1093.0,1093.0,0.3723,0.8455,0.2763,20,0.3723,0.0646,0.2997,0.57,0.823,0.1975,2.7037,0.146,0.1737,0.3703,0.403,0.05,0.0,0.0,0.0,0.35,0.6,10,8,9,0.516,0.5454,0.6387,5.746,108,11
147,189000,20,1393,1373,2341,1593.0,1593.0,0.5104,0.9121,0.2573,20,0.5104,0.215,0.5032,0.6746,0.9121,0.2014,2.9087,0.1282,0.2297,0.3321,0.3784,0.05,0.0,0.0,0.05,0.4,0.5,0,0,9,0.516,0.5454,0.6387,5.746,0,0
147,189500,20,1393,1373,2841,2093.0,2093.0,0.6455,0.9788,0.2224,20,0.6455,0.3643,0.6597,0.7776,0.9788,0.2067,2.8842,0.1414,0.2397,0.3103,0.3867,0.05,0.0,0.0,0.05,0.45,0.45,0,0,9,0.516,0.5454,0.6387,5.746,0,0
148,190000,19,1403,1384,1845,1053.4,341.0,0.3423,0.84,0.269,19,0.3423,0.0685,0.2178,0.5901,0.7019,0.2186,3.0503,0.1889,0.1855,0.1306,0.4578,0.1579,0.0,0.0,0.0526,0.3684,0.4211,10,11,9,0.5781,0.5517,0.6441,6.4377,177,28
148,190500,19,1403,1384,2345,1553.4,841.0,0.4671,0.9127,0.2642,19,0.4671,0.1874,0.4773,0.6981,0.8277,0.2471,3.2814,0.1344,0.3075,0.1696,0.455,0.1579,0.0,0.0,0.1579,0.4211,0.2632,0,0,9,0.5781,0.5517,0.6441,6.4377,0,0
148,191000,19,1403,1384,2845,2053.4,1341.0,0.6067,0.9793,0.2565,19,0.6067,0.3113,0.6221,0.8418,0.9793,0.2294,2.945,0.1172,0.3046,0.1701,0.4022,0.0526,0.0,0.0,0.1579,0.4211,0.3684,0,0,9,0.5781,0.5517,0.6441,6.4377,0,0
149,191500,20,1413,1393,1841,1093.0,1093.0,0.3423,0.8455,0.2434,20,0.3423,0.0686,0.3195,0.4807,0.6515,0.2642,2.9016,-0.0823,0.335,0.482,0.4816,0.05,0.0,0.0,0.3,0.1,0.55,10,9,10,0.687,0.5458,0.6399,7.6502,146,14
149,192000,18,1413,1395,2341,1593.0,1593.0,0.4942,0.9121,0.228,18,0.4942,0.1688,0.4757,0.6674,0.7841,0.263,3.0805,-0.0649,0.283,0.4506,0.5153,0.1111,0.0,0.0,0.3889,0.0556,0.4444,0,2,10,0.7168,0.5458,0.6415,7.9822,3,4
149,192500,16,1413,1397,2841,2186.5,2841.0,0.6744,0.9788,0.1942,16,0.6744,0.4786,0.6694,0.8288,0.9538,0.2652,2.9056,-0.0105,0.2695,0.4114,0.5231,0.1875,0.0,0.0,0.1875,0.0625,0.5625,0,2,10,0.7351,0.5444,0.6395,8.1855,0,0
150,193000,19,1427,1408,1845,736.8,341.0,0.2644,0.846,0.2727,19,0.2644,0.0638,0.1257,0.417,0.716,0.2707,3.0708,0.051,0.2602,0.4005,0.5703,0.2105,0.0,0.0,0.1579,0.1579,0.4737,14,11,12,0.6782,0.5422,0.6369,7.5523,169,24
150,193500,19,1427,1408,2345,1236.8,841.0,0.3915,0.9127,0.2603,19,0.3915,0.1713,0.2665,0.5561,0.8077,0.2716,2.8258,0.0511,0.2238,0.3038,0.5705,0.2632,0.0,0.0,0.1053,0.1579,0.4737,0,0,12,0.6782,0.5422,0.6369,7.5523,0,0
150,194000,18,1427,1409,2845,1758.8,1341.0,0.5348,0.9793,0.2638,18,0.5348,0.2696,0.4298,0.8053,0.9443,0.2653,2.9275,0.1398,0.2199,0.2479,0.5506,0.2222,0.0,0.0,0.0,0.2222,0.5556,0,1,12,0.685,0.5418,0.6363,7.6279,0,0
151,194500,20,1434,1414,1841,1317.4,1841.0,0.4028,0.8223,0.2297,20,0.4028,0.1083,0.3894,0.5731,0.7549,0.2604,3.2219,0.1024,0.304,0.1036,0.4883,0.15,0.0,0.0,0.05,0.3,0.5,7,5,7,0.7288,0.545,0.6397,8.1152,114,5
151,195000,20,1434,1414,2341,1817.4,2341.0,0.5429,0.9121,0.2233,20,0.5429,0.2457,0.4998,0.711,0.8646,0.2711,3.1464,0.1147,0.253,0.084,0.5435,0.4,0.0,0.0,0.1,0.2,0.3,0,0,7,0.7288,0.545,0.6397,8.1152,0,0
151,195500,20,1434,1414,2841,2317.4,2841.0,0.6774,0.9788,0.2302,20,0.6774,0.3877,0.6659,0.9181,0.9563,0.2725,2.9037,0.108,0.2615,0.1076,0.5394,0.35,0.0,0.0,0.1,0.25,0.3,0,0,7,0.7288,0.545,0.6397,8.1152,0,0
152,196000,20,1448,1428,1845,792.2,341.0,0.2694,0.846,0.2754,20,0.2694,0.0672,0.1139,0.4244,0.7321,0.2783,3.3842,0.2232,0.2789,0.2054,0.5558,0.25,0.0,0.0,0.05,0.4,0.3,14,14,12,0.6528,0.5546,0.6473,7.2688,182,18
152,196500,19,1448,1429,2345,1315.9,841.0,0.415,0.9127,0.2712,19,0.415,0.1425,0.3025,0.625,0.8327,0.2865,3.5369,0.2475,0.2748,0.1736,0.5767,0.2105,0.0,0.0,0.0526,0.4737,0.2632,0,1,12,0.6551,0.5537,0.646,7.2952,0,1
152,197000,19,1448,1429,2845,1815.9,1341.0,0.5537,0.9793,0.251,19,0.5537,0.3033,0.4888,0.7471,0.9593,0.2505,3.2608,0.2161,0.2537,0.237,0.4962,0.2105,0.0,0.0,0.0526,0.3684,0.3684,0,0,12,0.6551,0.5537,0.646,7.2952,0,0
153,197500,19,1455,1436,1841,1289.8,1841.0,0.3819,0.7116,0.249,19,0.3819,0.0649,0.4455,0.6311,0.6611,0.2915,3.2866,0.1831,0.3628,0.2575,0.5592,0.1579,0.0,0.0,0.1053,0.4211,0.3158,7,7,7,0.5334,0.549,0.6412,5.9392,131,12
153,198000,18,1455,1437,2341,1842.3,2341.0,0.5435,0.8894,0.2538,18,0.5435,0.1995,0.5871,0.7559,0.8214,0.2516,2.8163,0.2508,0.2437,0.1811,0.5271,0.1667,0.0,0.0,0.0,0.3333,0.5,0,1,7,0.5423,0.5491,0.6416,6.0389,0,1
153,198500,18,1455,1437,2841,2342.3,2841.0,0.6766,0.9788,0.2675,18,0.6766,0.3187,0.6913,0.9601,0.9788,0.257,3.2663,0.2546,0.2391,0.1928,0.5411,0.1667,0.0,0.0,0.0556,0.3889,0.3889,0,0,7,0.5423,0.5491,0.6416,6.0389,0,0
154,199000,20,1469,1449,1845,792.2,341.0,0.2521,0.7839,0.2068,20,0.2521,0.0606,0.1683,0.3441,0.576,0.2677,2.666,0.1215,0.2621,0.2858,0.5562,0.15,0.0,0.0,0.05,0.2,0.6,14,12,12,0.6194,0.5384,0.6346,6.8971,193,27
154,199500,18,1469,1451,2345,1342.3,841.0,0.4212,0.9127,0.2162,18,0.4212,0.1956,0.3425,0.4981,0.7527,0.248,2.8855,0.1814,0.1863,0.2956,0.5381,0.1667,0.0,0.0,0.0,0.3333,0.5,0,2,12,0.6316,0.5366,0.6324,7.0328,1,5
154,200000,17,1469,1452,2845,1783.4,1341.0,0.5797,0.9793,0.2198,17,0.5797,0.3533,0.4934,0.6871,0.9193,0.2042,2.5366,0.1994,0.1819,0.3614,0.4248,0.0588,0.0,0.0,0.0,0.4706,0.4706,0,1,12,0.6345,0.5356,0.631,7.0654,3,3
155,200500,20,1477,1457,1841,1242.6,1841.0,0.4071,0.8178,0.2527,20,0.4071,0.0928,0.4859,0.61,0.7005,0.2117,2.6394,0.1175,0.2565,0.4796,0.4091,0.05,0.0,0.0,0.05,0.35,0.55,8,5,6,0.7075,0.5307,0.6272,7.8786,90,6
155,201000,20,1477,1457,2341,1742.6,2341.0,0.552,0.8959,0.2291,20,0.552,0.2671,0.6121,0.7184,0.8646,0.2058,2.6639,0.1362,0.2649,0.4541,0.3871,0.05,0.0,0.0,0.05,0.4,0.5,0,0,6,0.7075,0.5307,0.6272,7.8786,0,0
155,201500,19,1477,1458,2841,2289.8,2841.0,0.7062,0.9788,0.2129,19,0.7062,0.4327,0.7143,0.9038,0.9588,0.1685,2.5498,0.1962,0.1696,0.4558,0.3424,0.0526,0.0,0.0,0.0,0.3158,0.6316,0,1,6,0.7111,0.53,0.6261,7.9182,0,0
156,202000,20,1490,1470,1845,867.4,341.0,0.2838,0.846,0.2541,20,0.2838,0.0668,0.1425,0.571,0.5823,0.225,2.9037,0.1107,0.3413,0.5143,0.375,0.0,0.0,0.0,0.1,0.4,0.5,13,12,10,0.6403,0.5331,0.6268,7.1302,194,23
156,202500,20,1490,1470,2345,1367.4,841.0,0.4182,0.9127,0.247,20,0.4182,0.1887,0.2925,0.6689,0.7902,0.2212,3.1037,0.1402,0.3482,0.4507,0.3864,0.1,0.0,0.0,0.15,0.35,0.4,0,0,10,0.6403,0.5331,0.6268,7.1302,0,0
156,203000,18,1490,1472,2845,1925.9,1341.0,0.5873,0.9793,0.2318,18,0.5873,0.3253,0.496,0.7793,0.9268,0.1694,2.7052,0.1858,0.2492,0.4527,0.2945,0.0,0.0,0.0,0.0556,0.4444,0.5,0,2,10,0.6009,0.5351,0.628,6.6912,0,0
157,203500,19,1500,1481,1841,1053.6,345.0,0.3394,0.7705,0.2552,19,0.3394,0.0813,0.2886,0.5863,0.6668,0.2034,3.0761,0.1096,0.3253,0.3665,0.3097,0.0,0.0,0.0,0.1579,0.3684,0.4737,10,9,10,0.5695,0.543,0.6377,6.3415,127,18
157,204000,19,1500,1481,2341,1553.6,845.0,0.4932,0.8871,0.2623,19,0.4932,0.2186,0.5121,0.7371,0.8621,0.2126,3.2866,0.1343,0.3002,0.3438,0.3482,0.0526,0.0,0.0,0.1579,0.4211,0.3684,0,0,10,0.5695,0.543,0.6377,6.3415,0,0
157,204500,17,1500,1483,2841,2049.0,1345.0,0.6386,0.9788,0.2482,17,0.6386,0.3604,0.6288,0.8538,0.9788,0.2085,3.2639,0.1826,0.2847,0.3409,0.3536,0.0588,0.0,0.0,0.1176,0.4118,0.4118,0,2,10,0.5076,0.545,0.6385,5.6521,4,2
158,205000,19,1511,1492,1845,974.3,341.0,0.3167,0.8291,0.2534,19,0.3167,0.0649,0.1578,0.5093,0.6904,0.254,3.4316,0.0714,0.303,0.3115,0.487,0.1053,0.0,0.0,0.2105,0.2632,0.4211,11,9,10,0.5604,0.5431,0.6375,6.2403,145,20
158,205500,19,1511,1492,2345,1474.3,841.0,0.4572,0.9127,0.247,19,0.4572,0.1968,0.3911,0.6055,0.8677,0.2489,2.9053,0.0826,0.3052,0.2945,0.4698,0.1053,0.0,0.0,0.1579,0.2105,0.5263,0,0,10,0.5604,0.5431,0.6375,6.2403,0,0
158,206000,18,1511,1493,2845,2009.4,1341.0,0.611,0.9793,0.2316,18,0.611,0.3439,0.554,0.7354,0.9793,0.2244,2.8219,0.1179,0.26,0.2982,0.4309,0.0556,0.0,0.0,0.0556,0.3333,0.5556,0,1,10,0.563,0.5439,0.6379,6.2688,0,0
159,206500,19,1521,1502,1841,1132.4,1841.0,0.3762,0.8114,0.2577,19,0.3762,0.0778,0.3955,0.6102,0.6805,0.2298,2.945,0.018,0.346,0.5674,0.3772,0.0,0.0,0.0,0.2105,0.3158,0.4737,10,9,9,0.6164,0.5402,0.6359,6.8639,152,22
159,207000,17,1521,1504,2341,1637.0,2341.0,0.5294,0.9121,0.27,17,0.5294,0.1892,0.5621,0.7621,0.8207,0.1931,2.8222,0.0911,0.2953,0.5093,0.3146,0.0588,0.0,0.0,0.1765,0.4118,0.3529,0,2,9,0.632,0.5398,0.6356,7.0377,2,1
159,207500,16,1521,1505,2841,2186.5,2841.0,0.6944,0.9788,0.2692,16,0.6944,0.3261,0.7538,0.96,0.9788,0.195,2.7272,0.1141,0.3057,0.4652,0.3095,0.0625,0.0,0.0,0.1875,0.4375,0.3125,0,1,9,0.6381,0.5372,0.6329,7.1052,1,1
160,208000,20,1535,1515,1845,792.2,341.0,0.25,0.846,0.2393,20,0.25,0.0636,0.1182,0.3761,0.626,0.2702,3.1219,0.1794,0.3505,0.4125,0.4829,0.15,0.0,0.0,0.15,0.35,0.35,14,10,13,0.6242,0.5421,0.6386,6.9506,176,15
160,208500,19,1535,1516,2345,1315.9,841.0,0.4143,0.9127,0.2334,19,0.4143,0.201,0.3587,0.4647,0.7927,0.263,3.2866,0.1183,0.3601,0.3961,0.4644,0.1053,0.0,0.0,0.2105,0.3158,0.3684,0,1,13,0.6283,0.5423,0.638,6.9969,0,1
160,209000,18,1535,1517,2845,1842.3,1341.0,0.5641,0.9793,0.2177,18,0.5641,0.3455,0.5455,0.6252,0.9443,0.2715,3.1972,0.1163,0.371,0.3753,0.4672,0.1111,0.0,0.0,0.1111,0.3889,0.3889,0,1,13,0.6376,0.5424,0.6381,7.1002,0,0
161,209500,19,1543,1524,1841,1211.1,1841.0,0.3905,0.8455,0.2771,19,0.3905,0.0796,0.4455,0.62,0.7505,0.2755,3.4058,0.1997,0.3415,0.2042,0.4954,0.1579,0.0,0.0,0.1053,0.4737,0.2632,8,7,8,0.705,0.5457,0.6432,7.851,108,8
161,210000,18,1543,1525,2341,1676.1,2341.0,0.5137,0.9121,0.2813,18,0.5137,0.1874,0.536,0.8009,0.9121,0.2488,3.2663,0.2383,0.2658,0.1657,0.4708,0.1667,0.0,0.0,0.0556,0.4444,0.3333,0,1,8,0.7139,0.545,0.6423,7.9502,4,4
161,210500,17,1543,1526,2841,2137.0,2841.0,0.6453,0.9788,0.2576,17,0.6453,0.3124,0.666,0.9148,0.9788,0.2238,3.1463,0.2714,0.2124,0.1781,0.4432,0.1765,0.0,0.0,0.0588,0.4706,0.2941,0,1,8,0.7273,0.5434,0.6409,8.0989,5,4
162,211000,20,1555,1535,1845,942.6,341.0,0.2874,0.796,0.2394,20,0.2874,0.0631,0.1444,0.443,0.6211,0.284,3.1414,0.296,0.3289,0.0868,0.5381,0.35,0.0,0.0,0.05,0.4,0.2,12,9,11,0.6925,0.5415,0.6376,7.7111,171,17
162,211500,18,1555,1537,2345,1509.4,841.0,0.4486,0.8627,0.244,18,0.4486,0.1469,0.4259,0.6517,0.8224,0.2251,2.5997,0.2753,0.2027,-0.0272,0.4516,0.2778,0.0,0.0,0.0,0.4444,0.2778,0,2,11,0.6723,0.5434,0.6395,7.487,2,5
162,212000,16,1555,1539,2845,2093.0,2093.0,0.6323,0.9793,0.2284,16,0.6323,0.362,0.6291,0.7911,0.9793,0.2218,2.8585,0.2899,0.1975,-0.0051,0.4491,0.3125,0.0,0.0,0.0625,0.375,0.25,0,2,11,0.6916,0.5449,0.641,7.7012,0,0
163,212500,20,1567,1547,1841,943.4,345.0,0.3088,0.8455,0.267,20,0.3088,0.0768,0.1438,0.5417,0.709,0.2732,3.2464,0.238,0.3407,0.2807,0.5078,0.2,0.0,0.0,0.05,0.45,0.3,12,8,11,0.5206,0.5466,0.6408,5.7976,122,27
163,213000,19,1567,1548,2341,1474.9,845.0,0.4562,0.9121,0.2653,19,0.4562,0.1952,0.345,0.6877,0.8682,0.2586,3.0503,0.2403,0.2976,0.2598,0.5027,0.1579,0.0,0.0,0.0526,0.3684,0.4211,0,1,11,0.5249,0.5471,0.6411,5.8455,0,2
163,213500,19,1567,1548,2841,1974.9,1345.0,0.5823,0.9788,0.2522,19,0.5823,0.3108,0.544,0.8123,0.9781,0.253,3.0708,0.2312,0.3052,0.2016,0.4886,0.1579,0.0,0.0,0.0526,0.4211,0.3684,0,0,11,0.5249,0.5471,0.6411,5.8455,0,0
164,214000,20,1577,1557,1845,1093.0,1093.0,0.3421,0.827,0.2688,20,0.3421,0.0818,0.2298,0.5285,0.7715,0.2207,2.9464,0.1997,0.2569,0.3696,0.4268,0.05,0.0,0.0,0.05,0.6,0.3,10,9,8,0.4742,0.5408,0.6386,5.2805,166,17
164,214500,18,1577,1559,2345,1593.0,1593.0,0.4719,0.9127,0.2588,18,0.4719,0.2079,0.352,0.6492,0.8777,0.2085,2.6835,0.1845,0.15,0.333,0.442,0.1111,0.0,0.0,0.0,0.3889,0.5,0,2,8,0.4724,0.5396,0.6379,5.2601,19,11
164,215000,18,1577,1559,2845,2093.0,2093.0,0.6028,0.9793,0.2419,18,0.6028,0.3282,0.5519,0.7919,0.9618,0.1921,2.8638,0.2116,0.1523,0.2974,0.4024,0.1111,0.0,0.0,0.0,0.3889,0.5,0,0,8,0.4724,0.5396,0.6379,5.2601,0,0
165,215500,20,1588,1568,1841,1018.2,345.0,0.3004,0.7705,0.2183,20,0.3004,0.0898,0.1975,0.4738,0.5919,0.2472,2.9842,0.2677,0.2487,0.3881,0.4896,0.15,0.0,0.0,0.0,0.5,0.35,11,9,11,0.6005,0.5404,0.6385,6.6865,149,24
165,216000,19,1588,1569,2341,1553.6,845.0,0.4574,0.9121,0.219,19,0.4574,0.2162,0.3915,0.6472,0.7171,0.2397,3.1814,0.1999,0.2595,0.3449,0.4572,0.1053,0.0,0.0,0.0526,0.4211,0.4211,0,1,11,0.5359,0.5397,0.6372,5.9679,1,3
165,216500,18,1588,1570,2841,2009.9,1345.0,0.6017,0.9788,0.2207,18,0.6017,0.3722,0.5348,0.8413,0.8763,0.2289,3.1552,0.2063,0.2842,0.387,0.417,0.1111,0.0,0.0,0.1111,0.5,0.2778,0,1,11,0.5433,0.5405,0.6376,6.0503,7,7
166,217000,20,1598,1578,1845,1093.0,1093.0,0.3301,0.7427,0.2382,20,0.3301,0.0637,0.2917,0.496,0.7104,0.2604,3.4087,0.211,0.3789,0.3942,0.4284,0.1,0.0,0.0,0.15,0.5,0.25,10,8,9,0.6209,0.5436,0.6395,6.9136,128,16
166,217500,18,1598,1580,2345,1593.0,1593.0,0.495,0.9127,0.2212,18,0.495,0.2365,0.4859,0.612,0.8466,0.226,3.3083,0.2863,0.2584,0.3824,0.4227,0.1111,0.0,0.0,0.0556,0.5,0.3333,0,2,9,0.6384,0.5422,0.6391,7.1095,2,1
