generation,frame,population_size,average_fitness,best_fitness,worst_fitness,average_lifespan,best_lifespan,average_food_eaten,average_distance_traveled,average_spike_hits,behavioral_diversity_score,average_weight_magnitude,weight_std,convergence_score,mutation_rate,mutation_strength,recurrent_memory_usage
1176,667659,196,0.8938,1.0,0.0293,2786.6,3000,18.98,5016.5,3.26,0.0635,0.4709,0.5585,0.8098,0.05,0.2,0
1177,667999,154,0.9966,1.0,0.75,3000.0,3000,22.1,5431.6,3.44,0.0561,0.4708,0.5586,0.8056,0.05,0.2,0
1178,668619,160,0.9816,1.0,0.2375,2979.5,3000,21.56,5385.6,3.44,0.0551,0.4708,0.5587,0.8035,0.05,0.2,0
1179,669148,1,0.0572,0.0572,0.0572,339.0,339,0.0,599.8,2.0,0.0,0.4728,0.5596,0.0,0.05,0.2,0
1180,669970,174,0.9476,1.0,0.0572,2913.8,3000,20.46,5253.3,3.35,0.0563,0.4709,0.5587,0.8135,0.05,0.2,0
1181,670659,183,0.9297,1.0,0.0572,2885.2,3000,19.84,5201.1,3.31,0.0585,0.4709,0.5587,0.8013,0.05,0.2,0
1182,671351,189,0.9224,1.0,0.0572,2871.3,3000,19.57,5176.4,3.32,0.0539,0.4709,0.5587,0.8048,0.05,0.2,0
1183,672148,198,0.9167,1.0,0.0572,2876.8,3000,19.23,5189.0,3.33,0.0616,0.471,0.5587,0.809,0.05,0.2,0
1184,672693,154,0.989,1.0,0.2461,2975.7,3000,21.96,5384.9,3.42,0.0507,0.4706,0.5584,0.808,0.05,0.2,0
1185,673279,160,0.9754,1.0,0.12,2959.9,3000,21.44,5350.2,3.37,0.0525,0.4706,0.5584,0.8004,0.05,0.2,0
1186,673659,167,0.9639,1.0,0.12,2938.4,3000,21.03,5310.5,3.31,0.0588,0.4707,0.5584,0.8023,0.05,0.2,0
1187,674351,1,0.0419,0.0419,0.0419,248.0,248,0.0,442.3,2.0,0.0,0.4793,0.5663,0.0,0.05,0.2,0
1188,675148,184,0.9288,1.0,0.0419,2880.8,3000,19.82,5200.5,3.23,0.0652,0.4709,0.5586,0.8064,0.05,0.2,0
1189,675693,2,0.094,0.1211,0.0669,411.5,420,1.0,708.3,3.0,0.1067,0.474,0.5635,0.8215,0.05,0.2,0
1190,676560,1,0.1732,0.1732,0.1732,771.0,771,2.0,1021.1,3.0,0.0,0.4729,0.565,0.0,0.05,0.2,0
1191,676785,152,0.9964,1.0,0.4508,2996.3,3000,22.12,5423.3,3.41,0.0544,0.4707,0.5584,0.8171,0.05,0.2,0
1192,677351,2,0.0718,0.0856,0.058,350.0,357,0.5,631.4,2.5,0.0634,0.4702,0.5597,0.7461,0.05,0.2,0
1193,678081,1,0.1155,0.1155,0.1155,674.0,674,0.0,1282.7,1.0,0.0,0.4771,0.5694,0.0,0.05,0.2,0
1194,678246,173,0.9408,1.0,0.0503,2882.7,3000,20.38,5205.2,3.31,0.0484,0.4709,0.5586,0.8059,0.05,0.2,0
1195,678712,179,0.9321,1.0,0.0503,2866.1,3000,20.09,5170.6,3.26,0.073,0.4709,0.5586,0.8231,0.05,0.2,0
1196,679424,185,0.9158,1.0,0.0503,2834.1,3000,19.58,5106.9,3.22,0.0724,0.4709,0.5587,0.8004,0.05,0.2,0
1197,680145,1,0.1119,0.1119,0.1119,658.0,658,0.0,1210.8,1.0,0.0,0.4745,0.5645,0.0,0.05,0.2,0
1198,680351,197,0.8956,1.0,0.0503,2803.7,3000,18.87,5038.8,3.16,0.0661,0.4709,0.5588,0.803,0.05,0.2,0
1199,681081,153,0.997,1.0,0.6865,2997.5,3000,22.08,5428.0,3.43,0.048,0.4709,0.5587,0.8035,0.05,0.2,0
1200,681615,159,0.9884,1.0,0.5993,2992.5,3000,21.69,5414.9,3.35,0.0547,0.4711,0.5588,0.8074,0.05,0.2,0
1201,681845,165,0.9719,1.0,0.1123,2964.7,3000,21.14,5365.1,3.27,0.0608,0.4712,0.5589,0.8088,0.05,0.2,0
1202,682884,1,0.2255,0.2255,0.2255,1039.0,1039,2.0,1850.2,3.0,0.0,0.4758,0.561,0.0,0.05,0.2,0
1203,683145,177,0.9448,1.0,0.0666,2915.6,3000,20.24,5263.8,3.21,0.0758,0.4715,0.5592,0.8082,0.05,0.2,0
1204,683676,183,0.9372,1.0,0.0666,2906.7,3000,19.94,5244.5,3.22,0.0628,0.4716,0.5593,0.8019,0.05,0.2,0
1205,684210,1,0.0914,0.0914,0.0914,534.0,534,0.0,1010.1,2.0,0.0,0.4715,0.56,0.0,0.05,0.2,0
1206,684703,1,0.0252,0.0252,0.0252,153.0,153,0.0,239.6,2.0,0.0,0.4702,0.5511,0.0,0.05,0.2,0
1207,685111,151,1.0,1.0,1.0,3000.0,3000,22.23,5435.5,3.48,0.0538,0.471,0.5587,0.8133,0.05,0.2,0
1208,685884,2,0.0876,0.15,0.0251,449.0,748,0.5,759.2,2.0,0.0548,0.4697,0.5555,0.7757,0.05,0.2,0
1209,686335,166,0.9667,1.0,0.0251,2939.7,3000,21.1,5314.6,3.36,0.0625,0.4709,0.5585,0.8056,0.05,0.2,0
1210,686719,172,0.9504,1.0,0.0251,2908.4,3000,20.59,5256.3,3.29,0.0543,0.4709,0.5587,0.8048,0.05,0.2,0
1211,687703,181,0.9377,1.0,0.0251,2889.7,3000,20.11,5214.9,3.23,0.0616,0.4709,0.5588,0.8078,0.05,0.2,0
1212,688451,2,0.1054,0.1498,0.0609,570.0,748,0.5,844.3,2.0,0.3563,0.4721,0.558,0.8017,0.05,0.2,0
1213,688884,194,0.9143,1.0,0.0251,2854.7,3000,19.28,5145.6,3.16,0.057,0.4711,0.559,0.8046,0.05,0.2,0
1214,689335,151,1.0,1.0,1.0,3000.0,3000,22.25,5436.1,3.53,0.0521,0.471,0.5588,0.8075,0.05,0.2,0
1215,689719,160,0.973,1.0,0.0897,2948.5,3000,21.39,5335.0,3.45,0.0513,0.471,0.5589,0.8053,0.05,0.2,0
1216,690536,2,0.1174,0.1228,0.112,621.0,659,0.5,1105.8,2.0,0.0667,0.4724,0.5631,0.7627,0.05,0.2,0
1217,690872,172,0.9414,1.0,0.0897,2882.5,3000,20.42,5203.8,3.34,0.0656,0.4712,0.5591,0.81,0.05,0.2,0
1218,691882,1,0.1497,0.1497,0.1497,740.0,740,1.0,1299.9,2.0,0.0,0.4658,0.5586,0.0,0.05,0.2,0
1219,692335,189,0.9141,1.0,0.0897,2844.7,3000,19.42,5128.5,3.31,0.0593,0.4714,0.5596,0.808,0.05,0.2,0
1220,692693,4,0.057,0.0614,0.0548,339.2,358,0.0,590.6,2.0,0.1991,0.4754,0.565,0.8473,0.05,0.2,0
1221,693005,151,1.0,1.0,1.0,3000.0,3000,22.23,5434.2,3.52,0.0499,0.4711,0.559,0.8066,0.05,0.2,0
1222,693447,1,0.0348,0.0348,0.0348,203.0,203,0.0,385.2,2.0,0.0,0.4836,0.5736,0.0,0.05,0.2,0
1223,693672,163,0.9552,1.0,0.0348,2897.1,3000,20.95,5241.4,3.47,0.055,0.4713,0.5591,0.8085,0.05,0.2,0
1224,694418,169,0.939,1.0,0.0348,2868.9,3000,20.42,5185.2,3.43,0.0607,0.4713,0.559,0.8058,0.05,0.2,0
1225,695309,1,0.0407,0.0407,0.0407,243.0,243,0.0,415.7,2.0,0.0,0.4755,0.5569,0.0,0.05,0.2,0
1226,695693,182,0.9215,1.0,0.0348,2845.0,3000,19.75,5134.7,3.39,0.0646,0.4714,0.5591,0.8104,0.05,0.2,0
1227,696233,188,0.9068,1.0,0.0348,2816.2,3000,19.3,5080.7,3.34,0.0662,0.4715,0.5592,0.8123,0.05,0.2,0
1228,696454,194,0.8978,1.0,0.0348,2801.7,3000,18.97,5054.2,3.29,0.0746,0.4716,0.5593,0.8039,0.05,0.2,0
1229,696710,1,0.0432,0.0432,0.0432,256.0,256,0.0,454.7,2.0,0.0,0.4802,0.5678,0.0,0.05,0.2,0
1230,697765,156,0.9836,1.0,0.1131,2965.2,3000,21.72,5369.1,3.49,0.0589,0.4711,0.5591,0.8005,0.05,0.2,0
1231,698309,163,0.9684,1.0,0.1131,2940.8,3000,21.18,5320.2,3.44,0.0553,0.4712,0.5591,0.8065,0.05,0.2,0
1232,698693,170,0.9536,1.0,0.1131,2921.7,3000,20.63,5280.5,3.35,0.047,0.4712,0.5592,0.8066,0.05,0.2,0
1233,699233,176,0.9408,1.0,0.1131,2892.9,3000,20.24,5229.6,3.42,0.0512,0.4711,0.5591,0.81,0.05,0.2,0
1234,699710,182,0.9368,1.0,0.1131,2896.4,3000,19.99,5228.5,3.36,0.0517,0.4712,0.5593,0.8023,0.05,0.2,0
1235,700137,188,0.9128,1.0,0.095,2832.4,3000,19.4,5111.1,3.33,0.0547,0.4712,0.5593,0.807,0.05,0.2,0
1236,700765,196,0.9004,1.0,0.095,2812.4,3000,18.96,5067.9,3.31,0.0689,0.4712,0.5592,0.8018,0.05,0.2,0
1237,701309,153,0.9961,1.0,0.6469,3000.0,3000,22.03,5425.1,3.46,0.0548,0.4711,0.5591,0.8129,0.05,0.2,0
1238,701985,159,0.982,1.0,0.1117,2974.0,3000,21.6,5378.2,3.4,0.0503,0.4711,0.5591,0.8083,0.05,0.2,0
1239,702710,168,0.9641,1.0,0.1117,2952.5,3000,20.92,5339.2,3.32,0.0579,0.4713,0.5593,0.8105,0.05,0.2,0
1240,703137,1,0.0333,0.0333,0.0333,199.0,199,0.0,340.2,2.0,0.0,0.479,0.5678,0.0,0.05,0.2,0
1241,703811,2,0.1123,0.1125,0.1121,668.0,674,0.0,1162.6,1.0,0.06,0.4727,0.5633,0.8315,0.05,0.2,0
1242,704309,189,0.9214,1.0,0.0333,2870.9,3000,19.53,5185.6,3.19,0.0755,0.4716,0.5595,0.8022,0.05,0.2,0
1243,704985,2,0.15,0.188,0.112,659.5,660,1.5,1230.0,3.0,0.0335,0.4733,0.5625,0.8461,0.05,0.2,0
1244,705521,1,0.0333,0.0333,0.0333,202.0,202,0.0,316.8,2.0,0.0,0.4786,0.5656,0.0,0.05,0.2,0
1245,705803,1,0.0483,0.0483,0.0483,282.0,282,0.0,534.4,2.0,0.0,0.4687,0.5618,0.0,0.05,0.2,0
1246,706201,166,0.9501,1.0,0.0333,2897.4,3000,20.73,5238.6,3.36,0.0612,0.4712,0.5592,0.8046,0.05,0.2,0
1247,706811,172,0.9416,1.0,0.0333,2887.4,3000,20.42,5217.7,3.31,0.0595,0.4713,0.5593,0.8079,0.05,0.2,0
1248,707309,1,0.0663,0.0663,0.0663,388.0,388,0.0,729.2,2.0,0.0,0.4594,0.5448,0.0,0.05,0.2,0
1249,707985,1,0.1126,0.1126,0.1126,675.0,675,0.0,1128.6,1.0,0.0,0.4758,0.5679,0.0,0.05,0.2,0
1250,708521,195,0.8958,1.0,0.0333,2792.1,3000,18.99,5044.4,3.23,0.077,0.4715,0.5596,0.8011,0.05,0.2,0
1251,708803,152,0.998,1.0,0.7,3000.0,3000,22.2,5440.2,3.51,0.0597,0.471,0.559,0.8037,0.05,0.2,0
1252,709781,1,0.0401,0.0401,0.0401,239.0,239,0.0,413.4,2.0,0.0,0.4781,0.5659,0.0,0.05,0.2,0
1253,710309,1,0.0291,0.0291,0.0291,170.0,170,0.0,320.9,2.0,0.0,0.4669,0.5525,0.0,0.05,0.2,0
1254,710985,174,0.9485,1.0,0.0291,2912.3,3000,20.52,5267.2,3.43,0.0647,0.4714,0.5596,0.8046,0.05,0.2,0
1255,711521,180,0.9403,1.0,0.0291,2900.6,3000,20.22,5242.0,3.39,0.062,0.4714,0.5596,0.8108,0.05,0.2,0
1256,712104,1,0.0978,0.0978,0.0978,583.0,583,0.0,1005.3,2.0,0.0,0.4786,0.5643,0.0,0.05,0.2,0
1257,712777,1,0.1125,0.1125,0.1125,673.0,673,0.0,1136.8,1.0,0.0,0.4811,0.5688,0.0,0.05,0.2,0
1258,713080,1,0.0282,0.0282,0.0282,168.0,168,0.0,290.8,2.0,0.0,0.4699,0.5569,0.0,0.05,0.2,0
1259,713309,154,0.9997,1.0,0.975,3000.0,3000,22.23,5438.4,3.56,0.0462,0.4711,0.5593,0.8077,0.05,0.2,0
1260,713639,2,0.0482,0.0553,0.041,286.0,330,0.0,501.3,2.0,0.0489,0.468,0.5554,0.8163,0.05,0.2,0
1261,713939,1,0.029,0.029,0.029,170.0,170,0.0,319.1,2.0,0.0,0.4695,0.5528,0.0,0.05,0.2,0
1262,714101,172,0.9331,1.0,0.029,2839.1,3000,20.4,5138.5,3.47,0.0521,0.4712,0.5593,0.8099,0.05,0.2,0
1263,714521,1,0.0251,0.0251,0.0251,150.0,150,0.0,255.4,2.0,0.0,0.477,0.5634,0.0,0.05,0.2,0
1264,714783,2,0.0323,0.0397,0.0249,189.0,231,0.0,354.5,2.0,0.1016,0.4793,0.5713,0.7711,0.05,0.2,0
1265,715623,1,0.0294,0.0294,0.0294,176.0,176,0.0,296.3,2.0,0.0,0.4698,0.5559,0.0,0.05,0.2,0
1266,716100,1,0.13,0.13,0.13,477.0,477,2.0,819.5,4.0,0.0,0.47,0.5559,0.0,0.05,0.2,0
1267,716639,154,0.9976,1.0,0.775,3000.0,3000,22.13,5440.2,3.55,0.0481,0.4711,0.5593,0.8069,0.05,0.2,0
1268,717298,160,0.9881,1.0,0.2,2988.7,3000,21.74,5417.7,3.54,0.0548,0.4713,0.5595,0.8046,0.05,0.2,0
1269,717783,169,0.9712,1.0,0.1121,2974.8,3000,21.05,5388.2,3.45,0.0632,0.4714,0.5595,0.8,0.05,0.2,0
1270,718623,2,0.0985,0.1495,0.0475,510.0,733,0.5,900.4,2.0,0.1357,0.4841,0.5725,0.8455,0.05,0.2,0
1271,719134,182,0.9403,1.0,0.0475,2906.1,3000,20.12,5260.5,3.37,0.0608,0.4717,0.5599,0.8001,0.05,0.2,0
1272,719639,190,0.9314,1.0,0.0475,2896.1,3000,19.76,5243.9,3.33,0.0699,0.4718,0.5601,0.8099,0.05,0.2,0
1273,720298,198,0.9138,1.0,0.0475,2861.1,3000,19.21,5176.8,3.31,0.0654,0.4717,0.5601,0.8037,0.05,0.2,0
1274,720783,156,0.9909,1.0,0.3573,2987.7,3000,21.9,5413.3,3.53,0.056,0.471,0.5592,0.8051,0.05,0.2,0
1275,721436,2,0.0814,0.1118,0.051,480.0,653,0.0,870.8,1.5,0.1994,0.4791,0.5696,0.7385,0.05,0.2,0
1276,721623,168,0.9511,1.0,0.051,2900.6,3000,20.73,5251.0,3.48,0.0548,0.4713,0.5595,0.8023,0.05,0.2,0
1277,722134,174,0.9401,1.0,0.0499,2877.6,3000,20.39,5209.6,3.47,0.0524,0.4713,0.5596,0.8063,0.05,0.2,0
1278,723298,182,0.9328,1.0,0.0499,2873.4,3000,20.04,5201.5,3.47,0.0643,0.4714,0.5598,0.8042,0.05,0.2,0
1279,723783,188,0.9247,1.0,0.0499,2867.8,3000,19.69,5191.8,3.42,0.0607,0.4715,0.56,0.7985,0.05,0.2,0
1280,724091,1,0.0766,0.0766,0.0766,308.0,308,1.0,527.9,3.0,0.0,0.4783,0.5661,0.0,0.05,0.2,0
1281,724436,200,0.8953,1.0,0.0499,2807.3,3000,18.81,5072.7,3.32,0.0635,0.4717,0.5601,0.8049,0.05,0.2,0
1282,725134,159,0.9902,1.0,0.6233,3000.0,3000,21.72,5433.6,3.54,0.0519,0.4712,0.5594,0.7986,0.05,0.2,0
1283,726298,2,0.118,0.1493,0.0867,545.5,726,1.0,1012.5,2.5,0.056,0.4777,0.5661,0.8561,0.05,0.2,0
1284,726783,174,0.955,1.0,0.0867,2932.3,3000,20.58,5299.0,3.39,0.0643,0.4714,0.5598,0.8042,0.05,0.2,0
1285,727091,1,0.0715,0.0715,0.0715,271.0,271,1.0,516.8,3.0,0.0,0.479,0.5707,0.0,0.05,0.2,0
1286,728134,192,0.9265,1.0,0.0715,2888.3,3000,19.56,5199.6,3.27,0.0579,0.4714,0.5598,0.8119,0.05,0.2,0
1287,728818,2,0.127,0.1416,0.1123,677.0,684,0.5,1211.1,2.0,0.0615,0.4698,0.5555,0.8636,0.05,0.2,0
1288,729298,155,0.9947,1.0,0.7,3000.0,3000,21.95,5447.3,3.5,0.0539,0.471,0.5592,0.8145,0.05,0.2,0
1289,730005,1,0.1125,0.1125,0.1125,677.0,677,0.0,1110.1,1.0,0.0,0.4702,0.5577,0.0,0.05,0.2,0
1290,730098,167,0.9715,1.0,0.1125,2964.7,3000,21.1,5378.1,3.38,0.0565,0.4712,0.5593,0.8076,0.05,0.2,0
1291,730933,3,0.1551,0.1621,0.1498,784.0,835,1.0,1276.4,2.0,0.0992,0.4709,0.5581,0.8529,0.05,0.2,0
1292,731134,180,0.9355,1.0,0.0317,2880.1,3000,20.08,5226.8,3.36,0.064,0.4712,0.5593,0.807,0.05,0.2,0
1293,731818,186,0.9256,1.0,0.0317,2867.3,3000,19.7,5207.9,3.34,0.0534,0.4712,0.5593,0.804,0.05,0.2,0
1294,732298,1,0.0631,0.0631,0.0631,224.0,224,1.0,412.1,3.0,0.0,0.4636,0.5502,0.0,0.05,0.2,0
1295,733005,151,1.0,1.0,1.0,3000.0,3000,22.21,5448.0,3.56,0.0505,0.4711,0.5593,0.8031,0.05,0.2,0
1296,733388,2,0.0267,0.0284,0.025,158.0,170,0.0,281.5,2.0,0.1592,0.4762,0.5634,0.8429,0.05,0.2,0
1297,733933,2,0.0517,0.0757,0.0276,308.5,453,0.0,526.8,2.0,0.0653,0.4742,0.5631,0.7439,0.05,0.2,0
1298,734764,1,0.1888,0.1888,0.1888,831.0,831,2.0,1401.9,3.0,0.0,0.475,0.5638,0.0,0.05,0.2,0
1299,735298,1,0.0465,0.0465,0.0465,279.0,279,0.0,466.3,2.0,0.0,0.4658,0.5516,0.0,0.05,0.2,0
1300,736005,2,0.0393,0.0446,0.034,233.0,268,0.0,412.2,2.0,0.1011,0.4698,0.5576,0.7965,0.05,0.2,0
1301,736526,195,0.8976,1.0,0.025,2792.8,3000,18.98,5058.7,3.41,0.0572,0.4714,0.5594,0.7995,0.05,0.2,0
1302,736933,152,0.9985,1.0,0.775,3000.0,3000,22.13,5444.2,3.58,0.0506,0.4712,0.5593,0.818,0.05,0.2,0
1303,737764,159,0.9831,1.0,0.2364,2968.4,3000,21.64,5384.6,3.59,0.0429,0.4712,0.5594,0.8064,0.05,0.2,0
1304,738298,1,0.1035,0.1035,0.1035,463.0,463,1.0,838.1,3.0,0.0,0.4732,0.5598,0.0,0.05,0.2,0
1305,739005,2,0.0558,0.0751,0.0365,342.5,463,0.0,506.6,2.0,0.1138,0.4797,0.5682,0.7458,0.05,0.2,0
1306,739526,1,0.0282,0.0282,0.0282,165.0,165,0.0,307.6,2.0,0.0,0.47,0.5595,0.0,0.05,0.2,0
1307,739933,1,0.0575,0.0575,0.0575,341.0,341,0.0,600.8,2.0,0.0,0.4684,0.5539,0.0,0.05,0.2,0
1308,740687,2,0.0463,0.0492,0.0433,274.0,296,0.0,487.3,2.0,0.2853,0.4776,0.567,0.7217,0.05,0.2,0
1309,741298,1,0.1085,0.1085,0.1085,489.0,489,1.0,912.6,3.0,0.0,0.4675,0.552,0.0,0.05,0.2,0
1310,742005,161,0.9763,1.0,0.1085,2959.1,3000,21.37,5372.4,3.52,0.0563,0.4712,0.5593,0.8098,0.05,0.2,0
1311,742526,1,0.0493,0.0493,0.0493,300.0,300,0.0,467.0,2.0,0.0,0.477,0.5629,0.0,0.05,0.2,0
1312,742933,1,0.0424,0.0424,0.0424,246.0,246,0.0,481.4,2.0,0.0,0.4723,0.5568,0.0,0.05,0.2,0
1313,743456,183,0.9277,1.0,0.0424,2863.0,3000,19.83,5193.5,3.37,0.0582,0.4716,0.5598,0.8147,0.05,0.2,0
1314,744298,190,0.9189,1.0,0.0424,2855.6,3000,19.45,5178.6,3.31,0.0806,0.4717,0.56,0.7958,0.05,0.2,0
1315,744890,1,0.0985,0.0985,0.0985,592.0,592,0.0,978.1,2.0,0.0,0.4673,0.5518,0.0,0.05,0.2,0
1316,745308,1,0.0708,0.0708,0.0708,418.0,418,0.0,750.9,2.0,0.0,0.4685,0.5579,0.0,0.05,0.2,0
1317,745526,161,0.9793,1.0,0.0708,2960.6,3000,21.48,5379.5,3.62,0.0489,0.4712,0.5595,0.8058,0.05,0.2,0
1318,745933,1,0.0354,0.0354,0.0354,209.0,209,0.0,378.1,2.0,0.0,0.4683,0.5565,0.0,0.05,0.2,0
1319,746503,173,0.942,1.0,0.0354,2867.3,3000,20.52,5210.2,3.57,0.0472,0.4711,0.5594,0.8113,0.05,0.2,0
1320,747298,180,0.9297,1.0,0.0354,2851.4,3000,20.06,5181.1,3.53,0.066,0.4713,0.5596,0.8026,0.05,0.2,0
1321,747890,186,0.9171,1.0,0.0354,2832.0,3000,19.62,5138.4,3.54,0.0565,0.4714,0.5596,0.8075,0.05,0.2,0
1322,748526,194,0.9071,1.0,0.0354,2823.8,3000,19.2,5115.2,3.46,0.0677,0.4715,0.5597,0.8091,0.05,0.2,0
1323,748933,152,0.9977,1.0,0.65,3000.0,3000,22.09,5454.0,3.52,0.0525,0.4712,0.5594,0.8081,0.05,0.2,0
1324,749517,1,0.0451,0.0451,0.0451,267.0,267,0.0,475.2,2.0,0.0,0.4721,0.5638,0.0,0.05,0.2,0
1325,750298,4,0.0549,0.0869,0.025,288.5,506,0.25,507.6,2.25,0.1124,0.4705,0.5567,0.8274,0.05,0.2,0
1326,750890,1,0.1025,0.1025,0.1025,311.0,311,2.0,551.7,4.0,0.0,0.4757,0.5696,0.0,0.05,0.2,0
1327,751526,186,0.9148,1.0,0.025,2830.2,3000,19.53,5132.8,3.33,0.0626,0.4716,0.5598,0.7982,0.05,0.2,0
1328,752200,1,0.1125,0.1125,0.1125,674.0,674,0.0,1133.7,1.0,0.0,0.471,0.5624,0.0,0.05,0.2,0
1329,752727,2,0.0283,0.0318,0.0249,166.5,188,0.0,306.4,2.0,0.1111,0.4709,0.5583,0.7499,0.05,0.2,0
1330,753298,156,0.9954,1.0,0.75,3000.0,3000,21.96,5454.0,3.5,0.0547,0.4713,0.5595,0.8065,0.05,0.2,0
1331,753890,1,0.1154,0.1154,0.1154,537.0,537,1.0,941.8,3.0,0.0,0.4767,0.5637,0.0,0.05,0.2,0
1332,754526,1,0.1575,0.1575,0.1575,628.0,628,2.0,1186.8,4.0,0.0,0.4739,0.5636,0.0,0.05,0.2,0
1333,755193,1,0.1123,0.1123,0.1123,667.0,667,0.0,1166.7,1.0,0.0,0.4685,0.5609,0.0,0.05,0.2,0
1334,755727,2,0.0749,0.1049,0.045,371.0,480,0.5,647.7,2.5,0.1145,0.4722,0.5623,0.7433,0.05,0.2,0
1335,756403,1,0.1126,0.1126,0.1126,676.0,676,0.0,1122.4,1.0,0.0,0.4655,0.5538,0.0,0.05,0.2,0
1336,756890,153,0.9982,1.0,0.725,3000.0,3000,22.14,5454.5,3.54,0.0509,0.4712,0.5595,0.8051,0.05,0.2,0
1337,757526,160,0.9852,1.0,0.086,2984.4,3000,21.64,5420.3,3.53,0.0471,0.4712,0.5594,0.8019,0.05,0.2,0
1338,758193,168,0.9614,1.0,0.086,2929.8,3000,20.95,5318.8,3.48,0.064,0.4713,0.5594,0.8015,0.05,0.2,0
1339,758727,176,0.946,1.0,0.086,2907.9,3000,20.39,5267.2,3.41,0.0505,0.4715,0.5595,0.7994,0.05,0.2,0
1340,759403,1,0.0251,0.0251,0.0251,150.0,150,0.0,253.5,2.0,0.0,0.4607,0.5496,0.0,0.05,0.2,0
1341,759890,191,0.908,1.0,0.0251,2831.7,3000,19.23,5121.7,3.31,0.0584,0.4716,0.5597,0.8026,0.05,0.2,0
1342,760526,197,0.9018,1.0,0.0251,2826.3,3000,18.96,5111.5,3.29,0.0607,0.4716,0.5597,0.8085,0.05,0.2,0
1343,761193,154,0.9968,1.0,0.725,3000.0,3000,22.06,5456.0,3.53,0.0537,0.4713,0.5595,0.8064,0.05,0.2,0
1344,761779,160,0.984,1.0,0.2368,2978.7,3000,21.61,5410.7,3.51,0.0496,0.4713,0.5597,0.8078,0.05,0.2,0
1345,762108,2,0.091,0.1278,0.0543,325.5,329,1.5,506.3,3.5,0.1542,0.4758,0.5599,0.7727,0.05,0.2,0
1346,762403,172,0.9454,1.0,0.0543,2894.8,3000,20.48,5240.3,3.45,0.053,0.4715,0.5597,0.8005,0.05,0.2,0
1347,762890,179,0.9386,1.0,0.0543,2891.1,3000,20.16,5232.3,3.41,0.0719,0.4714,0.5597,0.8019,0.05,0.2,0
1348,763283,1,0.0334,0.0334,0.0334,207.0,207,0.0,289.6,2.0,0.0,0.4796,0.5726,0.0,0.05,0.2,0
1349,763526,1,0.0363,0.0363,0.0363,217.0,217,0.0,370.2,2.0,0.0,0.4727,0.5635,0.0,0.05,0.2,0
1350,764189,2,0.0332,0.0398,0.0267,196.5,234,0.0,350.0,2.0,0.1504,0.4718,0.561,0.8759,0.05,0.2,0
1351,764779,1,0.0252,0.0252,0.0252,156.0,156,0.0,221.2,2.0,0.0,0.4666,0.5563,0.0,0.05,0.2,0
1352,765108,161,0.9737,1.0,0.0252,2954.2,3000,21.34,5355.5,3.5,0.0601,0.4711,0.5594,0.8083,0.05,0.2,0
1353,765559,167,0.9577,1.0,0.0252,2921.9,3000,20.83,5297.4,3.44,0.0661,0.4712,0.5594,0.8021,0.05,0.2,0
1354,765890,2,0.0478,0.0546,0.0409,285.0,321,0.0,488.2,2.0,0.1812,0.4684,0.5551,0.8164,0.05,0.2,0
1355,766526,2,0.0782,0.1151,0.0413,387.5,531,0.5,702.5,2.5,0.088,0.4704,0.558,0.7559,0.05,0.2,0
1356,767189,186,0.9157,1.0,0.0252,2836.7,3000,19.54,5137.8,3.36,0.0714,0.4713,0.5596,0.7952,0.05,0.2,0
1357,767779,192,0.9076,1.0,0.0252,2825.8,3000,19.23,5120.8,3.33,0.0609,0.4714,0.5597,0.805,0.05,0.2,0
1358,768108,200,0.8942,1.0,0.0252,2802.9,3000,18.77,5073.3,3.26,0.0634,0.4714,0.5599,0.8155,0.05,0.2,0
1359,768529,156,0.9794,1.0,0.15,2951.3,3000,21.62,5365.8,3.44,0.0511,0.4712,0.5594,0.8074,0.05,0.2,0
1360,768890,1,0.025,0.025,0.025,147.0,147,0.0,270.3,2.0,0.0,0.4835,0.5695,0.0,0.05,0.2,0
1361,769471,4,0.0522,0.0983,0.025,310.2,581,0.0,542.9,2.0,0.1357,0.4707,0.5568,0.8203,0.05,0.2,0
1362,770132,1,0.1121,0.1121,0.1121,661.0,661,0.0,1196.4,1.0,0.0,0.4719,0.563,0.0,0.05,0.2,0
1363,770779,184,0.9067,1.0,0.025,2799.7,3000,19.39,5078.8,3.34,0.0574,0.4714,0.5595,0.8047,0.05,0.2,0
1364,771208,190,0.8987,1.0,0.025,2790.1,3000,19.08,5060.2,3.33,0.0613,0.4713,0.5595,0.8054,0.05,0.2,0
1365,771716,196,0.8921,1.0,0.025,2777.3,3000,18.88,5033.8,3.29,0.0652,0.4713,0.5595,0.8061,0.05,0.2,0
1366,772471,153,0.9971,1.0,0.775,3000.0,3000,22.07,5453.1,3.44,0.0486,0.4712,0.5596,0.8057,0.05,0.2,0
1367,773132,1,0.0377,0.0377,0.0377,220.0,220,0.0,416.6,2.0,0.0,0.4699,0.5608,0.0,0.05,0.2,0
1368,773779,168,0.9661,1.0,0.0377,2945.3,3000,21.02,5350.5,3.37,0.0565,0.4712,0.5596,0.7995,0.05,0.2,0
1369,774208,175,0.9519,1.0,0.0377,2922.7,3000,20.52,5302.5,3.33,0.0588,0.4711,0.5596,0.8027,0.05,0.2,0
1370,774716,183,0.9356,1.0,0.0377,2893.6,3000,19.98,5244.9,3.24,0.0598,0.4712,0.5597,0.7983,0.05,0.2,0
